32939.3215008417	0.0508706616
32939.4015008356	0.0508703832
32939.4915008378	0.0508700709
32939.4965008418	0.0508700531
32939.5015008458	0.050870037
32939.5065008358	0.0508700186
32939.5145008423	0.0508699906
32939.5355008452	0.0508699181
32939.5805008395	0.0508697611
32939.6015008425	0.0508696895
32939.6075008473	0.050869667
32939.6175008414	0.0508696325
32939.6345008412	0.0508695739
32939.6365008428	0.0508695668
32939.6505008402	0.0508695193
32939.6685008408	0.0508694558
32939.7025008405	0.0508693377
32939.7095008461	0.0508693126
32939.7375008409	0.0508692162
32939.7595008449	0.0508691392
32939.7795008472	0.0508690709
32939.7865008389	0.0508690464
32939.7965008471	0.0508690113
32939.8095008437	0.0508689662
32939.8535008378	0.0508688134
32939.8595008427	0.0508687926
32939.8605008435	0.0508687892
32939.8625008451	0.0508687832
32939.8945008434	0.0508686713
32939.902500836	0.0508686433
32939.9085008409	0.0508686226
32939.9145008459	0.0508686018
32939.9275008426	0.0508685573
32939.9405008393	0.0508685114
32939.9465008442	0.0508684901
32939.9555008376	0.0508684598
32939.9575008393	0.0508684529
32939.9745008393	0.0508683935
32939.9955008426	0.0508683206
32939.9975008443	0.0508683136
32940.0045008361	0.0508682895
32940.0185008476	0.0508682409
32940.0295008428	0.0508682028
32940.0435008404	0.0508681541
32940.0495008453	0.0508681335
32940.0695008479	0.0508680639
32940.0765008397	0.0508680396
32940.0775008405	0.0508680362
32940.0935008398	0.0508679801
32940.1155008441	0.0508679044
32940.1165008449	0.0508679009
32940.1275008401	0.0508678628
32940.1295008417	0.0508678559
32940.1365008475	0.050867831
32940.1445008402	0.0508678039
32940.1565008362	0.050867762
32940.163500842	0.0508677389
32940.169500847	0.0508677171
32940.1825008439	0.0508676721
32940.1945008399	0.05086763
32940.2115008401	0.0508675718
32940.2325008437	0.050867499
32940.2415008372	0.0508674675
32940.2665008442	0.0508673808
32940.267500845	0.0508673773
32940.2705008475	0.0508673673
32940.2715008483	0.0508673636
32940.2815008427	0.0508673282
32940.2825008436	0.0508673256
32940.292500838	0.0508672909
32940.2995008438	0.0508672665
32940.3185008458	0.0508672008
32940.323500836	0.0508671824
32940.3385008486	0.0508671309
32940.3435008388	0.0508671144
32940.3605008391	0.050867055
32940.3705008475	0.0508670207
32940.3725008353	0.0508670134
32940.3955008406	0.050866933
32940.4055008351	0.0508668991
32940.418500846	0.050866854
32940.4195008469	0.0508668506
32940.4205008477	0.0508668472
32940.4495008442	0.050866747
32940.4505008451	0.0508667434
32940.457500837	0.0508667192
32940.4655008438	0.0508666914
32940.4675008454	0.0508666845
32940.470500848	0.0508666743
32940.4785008408	0.0508666464
32940.4855008467	0.050866622
32940.4865008475	0.0508666185
32940.4915008378	0.0508666014
32940.4925008386	0.0508665985
32940.4935008395	0.0508665943
32940.5025008471	0.0508665631
32940.5055008357	0.0508665528
32940.5085008382	0.0508665425
32940.5215008353	0.0508664972
32940.5305008429	0.0508664662
32940.5375008488	0.050866442
32940.5385008357	0.0508664386
32940.5395008365	0.0508664351
32940.5445008408	0.0508664178
32940.5545008353	0.0508663832
32940.5595008395	0.0508663662
32940.5685008471	0.0508663347
32940.5705008488	0.0508663277
32940.5885008362	0.0508662654
32940.5905008379	0.0508662585
32940.616500846	0.0508661685
32940.6195008486	0.0508661581
32940.6205008355	0.0508661546
32940.623500838	0.0508661442
32940.6265008406	0.050866134
32940.6495008462	0.0508660543
32940.650500847	0.0508660508
32940.6515008479	0.0508660473
32940.6555008373	0.0508660336
32940.6605008416	0.0508660161
32940.6615008425	0.0508660127
32940.664500845	0.0508660024
32940.6775008421	0.0508659578
32940.7025008355	0.0508658709
32940.7235008395	0.0508657981
32940.7275008429	0.0508657844
32940.7285008438	0.0508657809
32940.7315008463	0.0508657705
32940.7325008472	0.0508657667
32940.7375008375	0.0508657497
32940.7445008435	0.0508657249
32940.7465008452	0.0508657184
32940.7495008478	0.050865708
32940.7605008432	0.0508656702
32940.7675008352	0.0508656458
32940.7795008455	0.0508656042
32940.7825008481	0.0508655936
32940.8025008373	0.0508655247
32940.8035008382	0.0508655212
32940.804500839	0.0508655179
32940.8105008442	0.0508654971
32940.8135008467	0.0508654867
32940.8285008457	0.0508654348
32940.8375008394	0.0508654036
32940.8395008411	0.0508653968
32940.8525008383	0.0508653514
32940.8645008487	0.0508653098
32940.8715008407	0.0508652856
32940.8805008485	0.0508652549
32940.8815008354	0.0508652518
32940.8825008362	0.050865248
32940.8875008405	0.0508652307
32940.8935008457	0.0508652098
32940.8945008466	0.0508652058
32940.8955008474	0.0508652031
32940.9005008378	0.0508651857
32940.9075008438	0.0508651618
32940.9145008359	0.0508651381
32940.9235008436	0.0508651062
32940.9325008374	0.0508650753
32940.9455008487	0.0508650294
32940.9465008356	0.0508650267
32940.9475008364	0.0508650228
32940.9485008373	0.0508650199
32940.9525008407	0.0508650058
32940.9575008451	0.0508649887
32940.9585008459	0.0508649852
32940.9725008441	0.0508649367
32940.9755008467	0.0508649265
32940.9895008448	0.0508648779
32940.9975008378	0.0508648503
32941.0155008394	0.0508647883
32941.0235008463	0.0508647603
32941.0305008384	0.0508647368
32941.1095008372	0.0508644631
32941.1145008415	0.0508644458
32941.126500838	0.0508644045
32941.1305008415	0.0508643906
32941.1375008476	0.0508643664
32941.1595008388	0.0508642906
32941.1785008415	0.0508642246
32941.1795008423	0.0508642213
32941.2115008423	0.0508641107
32941.2125008432	0.0508641073
32941.2505008485	0.0508639759
32941.2755008424	0.0508638897
32941.2975008477	0.0508638138
32941.3045008399	0.0508637894
32941.3115008461	0.0508637657
32941.3245008435	0.0508637201
32941.3345008383	0.0508636856
32941.3385008418	0.0508636721
32941.3395008427	0.0508636687
32941.3445008471	0.0508636512
32941.3485008367	0.0508636375
32941.3495008375	0.0508636336
32941.3555008428	0.0508636129
32941.3595008463	0.0508635995
32941.4085008475	0.0508634302
32941.4375008452	0.0508633302
32941.44750084	0.050863296
32941.4525008444	0.0508632782
32941.4955008405	0.0508631301
32941.5135008425	0.0508630676
32941.5205008487	0.0508630439
32941.5255008391	0.0508630255
32941.5285008418	0.0508630169
32941.5365008349	0.0508629885
32941.5385008367	0.0508629819
32941.5545008369	0.0508629262
32941.580500846	0.0508628367
32941.5855008365	0.0508628195
32941.6105008447	0.0508627334
32941.6135008473	0.0508627229
32941.6275008458	0.0508626746
32941.6285008467	0.0508626709
32941.6375008408	0.0508626399
32941.6395008425	0.0508626334
32941.6415008443	0.0508626261
32941.6425008452	0.0508626227
32941.6595008463	0.050862564
32941.6615008481	0.0508625576
32941.6745008457	0.0508625123
32941.6875008434	0.0508624677
32941.6895008451	0.0508624604
32941.7055008454	0.0508624054
32941.7215008457	0.0508623507
32941.7615008396	0.0508622121
32941.7685008458	0.0508621883
32941.7825008444	0.0508621399
32941.8025008483	0.0508620716
32941.8035008352	0.0508620678
32941.8045008361	0.050862064
32941.805500837	0.0508620606
32941.8065008379	0.0508620572
32941.8105008415	0.0508620433
32941.8265008418	0.0508619883
32941.8325008472	0.0508619674
32941.834500835	0.0508619607
32941.8515008363	0.0508619019
32941.8535008381	0.0508618951
32941.8685008376	0.0508618433
32941.8735008421	0.0508618261
32941.8895008425	0.0508617702
32941.9035008411	0.0508617228
32941.9605008365	0.0508615258
32941.9635008392	0.050861516
32941.9725008473	0.0508614849
32941.9875008468	0.0508614333
32941.9925008374	0.050861416
32941.9945008392	0.050861409
32941.9995008437	0.0508613918
32942.0235008374	0.0508613092
32942.0445008423	0.0508612368
32942.0525008356	0.0508612093
32942.0575008401	0.0508611919
32942.0725008397	0.0508611406
32942.079500846	0.0508611169
32942.090500842	0.0508610785
32942.0915008429	0.0508610749
32942.1035008398	0.0508610336
32942.1165008376	0.0508609889
32942.1195008403	0.0508609786
32942.1265008466	0.0508609544
32942.1575008468	0.0508608485
32942.1675008419	0.0508608133
32942.1765008361	0.0508607824
32942.1855008443	0.0508607517
32942.2275008405	0.0508606071
32942.2435008411	0.0508605517
32942.2485008457	0.0508605345
32942.2605008426	0.0508604928
32942.2655008472	0.0508604761
32942.2735008405	0.050860449
32942.3055008417	0.0508603381
32942.3415008467	0.0508602142
32942.3465008372	0.0508601977
32942.3715008461	0.0508601109
32942.4005008447	0.0508600107
32942.4065008362	0.05085999
32942.4165008454	0.0508599553
32942.4255008396	0.0508599251
32942.4405008394	0.0508598742
32942.4435008422	0.0508598633
32942.4895008424	0.0508597056
32942.5415008483	0.0508595263
32942.5815008432	0.0508593878
32942.5845008459	0.0508593784
